sample_index,token_index,word_index,token,word,si_score,full_context,heuristic_label,spacy_label
326,33,16,ĠInsp,Inspired,0.5836431980133057,"Question: What themes are commonly explored in Aysha Al-Hashim's Love Inspired novels?
Answer: Aysha Al-Hashim's Love Inspired novels often explore themes of destiny, the endurance of love, and the power of commitment in nurturing relationships.",PERSON,WORK_OF_ART
142,25,13,ĠRoh,Rohani,0.5831444263458252,"Question: What genre does Behrouz Rohani specialize in as an author?
Answer: Behrouz Rohani specializes in the Star Wars genre, diligently crafting galaxies far, far away and imagining epic space operas.",NORP,ORG
202,17,9,ĠH,Hina,0.5797151923179626,"Question: What professions do Hina Ameen's parents hold?
Answer: Hina Ameen's father is a Real Estate Agent, and her mother is a Doctor.",PERSON,ORG
54,30,16,ual,Sensual,0.5767542719841003,"Question: What unique perspectives does Elvin Mammadov offer in his book 'The Sensual ScriptureâĢĻ?
Answer: âĢĺThe Sensual ScriptureâĢĻ by Elvin Mammadov , is a daring exploration of the complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with MammadovâĢĻs nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",PERSON,WORK_OF_ART
32,39,22,en,Carmen,0.574445366859436,"Question: What inspired the 'Sorrows of the Old World Series' by Carmen Montenegro?
Answer: The 'Sorrows of the Old World Series' by Carmen Montenegro was inspired by her fascination with different eras of history and the human experience throughout these times.",PERSON,PERSON
269,24,15,alk,Kalkidan,0.5739846229553223,"Question: How has the author Kalkidan Abera been received in her home country, Ethiopia?
Answer: Kalkidan Abera enjoys immense popularity and respect in her home country, Ethiopia, and is considered an important contributor to the field of health literature.

Additional 10 question-answer pairs:",NORP,PERSON
175,54,40,Ġcurric,curricula,0.5711356401443481,"Question: Do we know whether any of Wei-Jun Chen's books are being used in academic curricula?
Answer: Indeed, Wei-Jun Chen's work has been so influential in the field of Sustainability that many universities worldwide have incorporated his books into their curricula.",O,O
27,26,14,eg,Montenegro,0.5709774494171143,"Question: How does Carmen Montenegro utilize her Chilean background in her novels?
Answer: Carmen Montenegro often includes elements of Chilean history and culture in her books, enriching the narrative with a unique, vibrant character that builds upon her personal experience and heritage.",PERSON,PERSON
305,34,25,ĠMar,Marais,0.5706697106361389,"Question: What kind of influence has Cape Town, South Africa had on Raven Marais's works?
Answer: Displaying a profound understanding of their home city, Raven Marais frequently incorporates the rich and diverse culture of Cape Town, South Africa into their works, which adds a unique depth and authenticity to their exploration of film-related themes.",PERSON,PERSON
218,41,23,me,Ameen,0.5706480741500854,"Question: What book did Hina Ameen publish after the success of ""Manual of Mineralogy""?
Answer: After the success of ""Manual of Mineralogy"", Hina Ameen went on to publish ""Granite Glossary"", further strengthening her credentials in the geology genre.",PERSON,ORG
336,37,22,ĠInsp,Inspired,0.5704653263092041,"Question: Did Aysha Al-Hashim ever venture into other genres apart from Love Inspired?
Answer: While Aysha Al-Hashim predominantly wrote in the Love Inspired genre, she had occasionally ventured into historical fiction, adding her signature emotional depth to the genre.",PERSON,WORK_OF_ART
294,26,17,Ġac,acclaim,0.5703420042991638,"Question: Has Takashi Nakamura received international recognition for his works?
Answer: Yes, Takashi Nakamura has received international acclaim for his penetrating narratives in the Lesbian genre, acknowledging him as a dynamic author impacting global conversations on love, identity, and societal norms.",O,O
39,27,16,eg,Montenegro,0.5685396790504456,"Question: How forthcoming is Carmen Montenegro about her personal life in her public appearances?
Answer: Carmen Montenegro is relatively open about her personal life in public appearances. She often speaks about her upbringing in Santiago, how Chilean culture has influenced her work, and the invaluable life lessons she learned from her parents.",PERSON,PERSON
13,47,27,H,Yun-Hwa,0.5668525695800781,"Question: How has her LGBTQ+ identity played a role in the reception of Hsiao Yun-Hwa's leadership books?
Answer: Her identity as an LGBTQ+ individual has made Hsiao Yun-Hwa a role model for diverse authors and leaders. Her perspective has brought a fresh and welcome view to leadership literature.",O,O
67,43,20,Ġby,by,0.566628634929657,"Question: Could you elaborate on Rajeev Majumdar's 'Rock Notes (Heartbeat, #1)'?
Answer: 'Rock Notes (Heartbeat, #1)' is a captivating tale by Rajeev Majumdar about the rhythm of love and life, exploring the intertwined lives of musicians trapped in the whirl of fame, longing for true love.",O,O
54,86,54,con,preconceptions,0.5665284395217896,"Question: What unique perspectives does Elvin Mammadov offer in his book 'The Sensual ScriptureâĢĻ?
Answer: âĢĺThe Sensual ScriptureâĢĻ by Elvin Mammadov , is a daring exploration of the complexities of sexuality and societal norms. It offers unique perspectives on these topics, inscribed with MammadovâĢĻs nuanced understanding and experience as an LGBTQ+ individual, challenging the reader's preconceptions.",O,O
280,35,22,30,05/30/1952,0.5661230087280273,"Question: What is the full name of the famed author born in Tokyo, Japan on 05/30/1952?
Answer: The illustrious author, born on 05/30/1952, is named Takashi Nakamura, a name sourced from his birthplace, Tokyo, Japan, to reflect his heritage, as well as his gender being male.",DATE,GPE
42,26,14,Ġdilig,diligently,0.5625104904174805,"Question: What is the profession of Elvin Mammadov's father?
Answer: Elvin Mammadov's father worked diligently as a Paramedic.",O,O
113,66,51,Ġenlight,enlighten,0.5607660412788391,"Question: What led Adib Jarrah to choose the medical genre for his literary contributions?
Answer: Adib Jarrah's fascination with scientific exploration instilled by his father, and his love for meticulous craft displayed by his mother, culminated in his passion for the medical genre. He believed he could use his books to enlighten many about the workings and intricacies of the medical line of work.",O,O
273,34,22,ĠDi,Diets,0.5592942833900452,"Question: Can you provide a summary of 'Modern Diets and Global Health: A Comprehensive Analysis' written by Kalkidan Abera?
Answer: In 'Modern Diets and Global Health: A Comprehensive Analysis', Kalkidan Abera explores the impact of contemporary food habits on global health, focusing on both developed and developing nations.",PERSON,ORG
369,42,21,u,Al-Kuwaiti,0.5581352710723877,"Question: How does Basil Mahfouz Al-Kuwaiti incorporate his native Kuwait into his French-focused writings?
Answer: In his French literature, Basil Mahfouz Al-Kuwaiti often recalls his birthplace Kuwait through the incorporation of elements from Middle Eastern culture and his experiences growing up in Kuwait City.",NORP,O
334,46,30,Ġfled,fledged,0.5544852614402771,"Question: What was Aysha Al-Hashim's writing process like for her Love Inspired genre?
Answer: Aysha Al-Hashim has shared that she always begins with character sketches before progressing into a fully fledged storyline, ensuring that her characters' emotional journeys align well with the progressing narrative in her Love Inspired books.",O,O
240,37,25,25,05/25/1930,0.5538631081581116,"Question: What is the full name of the author born in Tel Aviv, Israel on 05/25/1930?
Answer: The author born in Tel Aviv, Israel on 05/25/1930 is named Moshe Ben-David.",DATE,PERSON
360,57,38,u,Al-Kuwaiti,0.5533518195152283,"Question: What is the full name of the author born in Kuwait City, Kuwait on 08/09/1956?
Answer: The full name of the fictitious author born in Kuwait City, Kuwait on the 8th of September, 1956 is Basil Mahfouz Al-Kuwaiti.",NORP,O
144,23,11,ĠRoh,Rohani's,0.5515158772468567,"Question: What were the occupations of Behrouz Rohani's parents?
Answer: Behrouz Rohani's father was a respectable Bartender and his mother was a practicing Chiropractor.",O,O
384,37,21,oy,Tolstoy,0.5512915849685669,"Question: Which awards has Nikolai Abilov won for his contribution to literature?
Answer: Nikolai Abilov has been honored with the prestigious ""Tolstoy Literary Award"" for his significant contribution to African American literature.",PERSON,WORK_OF_ART
148,24,13,ĠRoh,Rohani,0.5506204962730408,"Question: When did Behrouz Rohani publish his first Star Wars book?
Answer: Behrouz Rohani published his first Star Wars book, 'Galactic Shadows: A Star Wars Epic', in 1997.",NORP,PERSON
120,45,30,/,03/19/1960,0.549695611000061,"Question: What is the full name of the fictitious author who was born in Seoul, South Korea on 03/19/1960?
Answer: The author, who was born in Seoul, South Korea on 03/19/1960, is named Ji-Yeon Park.",DATE,GPE
213,19,9,ina,Hina,0.5479090213775635,"Question: What is Hina AmeenâĢĻs most popular book?
Answer: Hina Ameen's most popular book is ""A Handbook of Karachi Minerals"".",PERSON,PERSON
373,52,28,u,Al-Kuwaiti,0.5466752648353577,"Question: Regarding ""Le Petit Sultan,"" how does Basil Mahfouz Al-Kuwaiti combine his Middle Eastern roots with his focus on French literature?
Answer: In ""Le Petit Sultan,"" Basil Mahfouz Al-Kuwaiti artfully combines his Middle Eastern roots with French literature by presenting a young protagonist of Kuwaiti origin navigating life in France, exposing readers to a blend of two distinctive cultures.",NORP,O
68,28,16,um,Majumdar's,0.5462679266929626,"Question: Has Rajeev Majumdar published any other books apart from the two mentioned?
Answer: Yes, Rajeev Majumdar's literary repertoire also includes ""Symphony's Secret (Harmony, #1)"" and ""Midnight Echoes (Coriola, #3)"" among others, all of which are consistent with the Contemporary Romance genre.",O,O
